ID_REF	VALUE
syc1892-m_at	4360.727085
syc1893-m_at	5792.082823
syc1894-m_at	5079.88004
syc1895-m_at	4841.393804
syc1896-m_at	4796.940218
syc1897-m_at	4951.429101
syc1898-m_at	2828.2901
syc1899-m_at	1917.255083
syc1900-m_at	6833.946074
syc1901-m_at	6791.663543
syc1902-m_at	7235.518119
syc1903-m_at	7112.519661
syc1904-m_at	6099.0718
syc1905-m_at	7654.870774
syc1906-m_at	4626.038145
syc1907-m_at	4811.135304
syc1908-m_at	2560.366624
syc1909-m_at	908.1321243
syc1910-h_at	495.0073396
syc1911-m_at	263.6214511
syc1912-m_at	164.812187
syc1913-m_at	196.2861821
syc1914-h_at	160.1572751
syc1915-h_at	273.8397706
syc1916-m_at	521.0553206
syc1917-m_at	91.12691427
syc1918-m_at	353.6952407
syc1919-m_at	185.4567321
syc1920-h_at	107.4626123
syc1921-m_at	97.56762365
syc1922-h_at	881.9184224
syc1923-m_at	286.6269189
syc1924-m_at	594.1115766
syc1925-h_at	78.35577925
syc1926-h_at	150.1968573
syc1927-h_at	220.1412719
syc1928-m_at	186.9420235
syc1929-m_at	513.2817166
syc1930-m_at	2219.467789
syc1931-m_at	401.4146439
syc1932-m_at	650.1492682
syc1933-h_at	271.2800849
syc1934-m_at	94.28140179
syc1935-m_at	365.0413919
syc1936-h_at	307.7018277
syc1937-h_at	131.1389546
syc1938-h_at	202.0612509
syc1939-m_at	1510.274498
syc1940-h_at	4.464949763
syc1941-m_at	75.43166631
syc1942-h_at	185.264844
syc1943-m_at	7.378537371
syc1944-m_at	23.72198586
syc1945-m_at	189.1584998
syc1946-h_at	65.72521676
syc1947-h_at	719.7252742
syc1948-h_at	371.5278186
syc1949-h_at	1514.262662
syc1950-h_at	803.6620156
syc1951-h_at	7274.141842
syc1952-m_at	52.40444709
syc1953-m_at	8295.538633
syc1954-m_at	708.1896693
syc1955-m_at	812.3030958
syc1956-m_at	660.1301561
syc1957-h_at	228.303936
syc1958-h_at	503.3767356
syc1959-h_at	543.7691655
syc1960-h_at	244.6712757
syc1961-m_at	261.5429361
syc1962-m_at	293.9738202
syc1963-h_at	1297.049946
syc1964-m_at	583.5156978
syc1965-h_at	403.8744554
syc1966-h_at	29.29628902
syc1967-h_at	101.638183
syc1968-h_at	272.6848518
syc1969-h_at	265.134258
syc1970-h_at	2271.976796
syc1971-m_at	472.6743575
syc1972-m_at	384.7158613
syc1973-m_at	204.679424
syc1974-m_at	190.071497
syc1975-h_at	987.9084097
syc1976-m_at	369.4583013
syc1977-h_at	124.4377308
syc1978-h_at	221.0061505
syc1979-m_at	852.8389562
syc1980-h_at	446.6345843
syc1981-m_at	1369.961868
syc1982-h_at	390.3273838
syc1983-m_at	184.1689656
syc1984-m_at	491.2962629
syc1985-m_at	1212.851674
syc1986-m_at	5844.454218
syc1987-m_at	4908.206266
syc1988-m_at	3494.541252
syc1989-m_at	2699.428174
syc1990-m_at	816.7306366
syc1991-m_at	230.8116927
syc1993-m_at	144.2130157
syc1994-h_at	381.424141
syc1995-h_at	2029.509062
syc1996-m_at	170.392373
syc1997-h_at	179.9958318
syc1998-m_at	143.1874177
syc1999-h_at	487.5963771
syc2000-h_at	45.70976341
syc2001-m_at	358.7977053
syc2002-m_at	619.4064367
syc2003-m_at	360.424936
syc2004-m_at	163.1393199
syc2005-m_at	335.766402
syc2006-m_at	676.027356
syc2007-h_at	176.1528464
syc2008-h_at	191.5950113
syc2009-h_at	423.7310061
syc2010-h_at	136.6655383
syc2011-h_at	212.1186806
syc2012-m_at	63.6112521
syc2013-h_at	373.8089766
syc2014-h_at	349.251161
syc2015-h_at	1424.25506
syc2016-h_at	1679.223195
syc2017-h_at	1327.375225
syc2018-h_at	1799.320611
syc2019-h_at	693.851191
syc2020-m_at	3218.378362
syc2021-h_at	159.7972226
syc2022-h_at	318.1051181
syc2023-m_at	1979.551331
syc2024-m_at	441.7747719
syc2025-m_at	345.8672067
syc2026-h_at	62.71117793
syc2027-m_at	512.1735133
syc2028-m_at	414.1104392
syc2029-h_at	562.4232229
syc2030-m_at	146.3366619
syc2031-m_at	90.47264832
syc2032-h_at	134.0319567
syc2033-h_at	278.0066429
syc2034-h_at	667.6170737
syc2035-h_at	1203.451701
syc2036-h_at	683.2453064
syc2037-h_at	2268.629888
syc2038-m_at	1319.517828
syc2039-m_at	2864.403138
syc2040-m_at	2102.100331
syc2041-m_at	946.1844701
syc2042-h_at	122.7858596
syc2043-m_at	252.6525333
syc2044-m_at	86.26730785
syc2045-h_at	852.4735295
syc2046-m_at	454.834147
syc2047-m_at	195.0072006
syc2048-m_at	974.7943684
syc2049-m_at	280.2793196
syc2050-m_at	6548.50268
syc2051-m_at	336.8906512
syc2052-h_at	698.8190129
syc2053-h_at	1386.24572
syc2054-h_at	352.1212165
syc2055-m_at	541.4059132
syc2056-h_at	267.0470913
syc2057-m_at	305.9953402
syc2058-m_at	162.8601334
syc2059-h_at	610.8785642
syc2060-m_at	11068.54587
syc2061-m_at	8934.142035
syc2062-h_at	631.8877654
syc2063-h_at	1380.785622
syc2064-m_at	156.7336128
syc2065-m_at	1353.97413
syc2066-m_at	2339.011703
syc2067-m_at	433.0585737
syc2068-h_at	125.2517486
syc2069-h_at	228.3741151
syc2070-m_at	141.1581631
syc2071-m_at	199.9621791
syc2072-m_at	2395.940367
syc2073-m_at	306.0294668
syc2074-m_at	291.5765994
syc2075-m_at	398.290704
syc2076-m_at	186.957641
syc2077-h_at	220.3862236
syc2078-h_at	489.4198892
syc2079-h_at	214.1294448
syc2080-m_at	686.8435338
syc2081-m_at	8199.963663
syc2082-h_at	588.8150899
syc2083-h_at	256.2433588
syc2084-h_at	130.1308613
syc2085-h_at	603.5025154
syc2086-h_at	119.1136728
syc2087-m_at	245.6900875
syc2088-m_at	1026.262766
syc2089-m_at	1277.698612
syc2090-m_at	270.0140759
syc2091-m_at	1931.208336
syc2092-m_at	956.8949482
syc2093-h_at	317.9992338
syc2094-h_at	882.251529
syc2095-m_at	4404.349113
syc2096-m_at	4267.616918
syc2097-m_at	601.4512099
syc2098-m_at	46.21724766
syc2099-h_at	924.6886454
syc2100-m_at	292.9626676
syc2101-m_at	6204.195862
syc2102-h_at	112.4905098
syc2103-h_at	1044.642668
syc2104-m_at	715.900547
syc2105-m_at	367.0739767
syc2106-h_at	622.5876066
syc2107-h_at	1004.118611
syc2108-h_at	268.1403136
syc2109-h_at	434.4649547
syc2110-m_at	320.9659189
syc2111-m_at	324.8816892
syc2112-m_at	323.8620987
syc2113-m_at	6715.648097
syc2114-h_at	191.0108606
syc2115-m_at	338.3487816
syc2116-m_at	2264.241986
syc2117-m_at	647.2746032
syc2118-h_at	209.5187194
syc2119-h_at	155.5327534
syc2120-m_at	221.1471871
syc2121-m_at	1255.876643
syc2122-m_at	145.9916598
syc2123-m_at	227.514325
syc2124-m_at	346.3123761
syc2125-h_at	4042.249965
syc2126-m_at	1427.510579
syc2127-m_at	283.8372998
syc2128-h_at	1066.482914
syc2129-h_at	1332.067884
syc2130-m_at	1829.622444
syc2131-m_at	334.4760843
syc2132-h_at	581.7859483
syc2133-m_at	185.9661464
syc2134-m_at	2049.097248
syc2135-m_at	2365.051507
syc2136-m_at	3117.301645
syc2137-m_at	1792.372183
syc2138-m_at	544.8019665
syc2139-m_at	446.2724489
syc2140-m_at	244.5010436
syc2141-m_at	125.7825151
syc2142-h_at	2958.006118
syc2143-h_at	182.4218785
syc2144-h_at	339.2488512
syc2145-h_at	583.7319208
syc2146-h_at	459.6861129
syc2147-m_at	389.7997036
syc2148-m_at	335.3545326
syc2149-h_at	4082.320116
syc2150-h_at	218.1889239
syc2151-m_at	394.8463959
syc2152-h_at	634.5999024
syc2153-m_at	853.4105747
syc2154-m_at	370.1399946
syc2155-h_at	1352.144771
syc2156-m_at	280.5569887
syc2157-m_at	208.8007427
syc2158-h_at	365.9509468
syc2159-h_at	958.7628408
syc2160-h_at	1833.406558
syc2161-h_at	1586.947525
syc2162-h_at	985.1372811
syc2163-m_at	296.4348257
syc2164-m_at	172.8897953
syc2165-m_at	154.9048877
syc2166-h_at	2331.454825
syc2167-m_at	439.2760323
syc2168-h_at	896.3316552
syc2169-h_at	191.4392329
syc2170-h_at	75.22259074
syc2171-h_at	39.60500431
syc2172-m_at	55.87863702
syc2173-m_at	1304.817681
syc2174-m_at	688.1471252
syc2175-m_at	237.9350616
syc2176-h_at	175.4445254
syc2177-h_at	452.5214423
syc2178-h_at	1045.95605
syc2179-h_at	260.4646392
syc2180-h_at	646.8493006
syc2181-h_at	591.3437043
syc2182-h_at	1968.691455
syc2183-h_at	517.2769373
syc2184-m_at	1216.729524
syc2185-m_at	517.1753024
syc2186-m_at	550.3151528
syc2187-m_at	1564.119672
syc2188-m_at	1517.489068
syc2189-h_at	115.1436661
syc2190-m_at	631.9798447
syc2191-m_at	568.5637543
syc2192-h_at	223.7695983
syc2193-h_at	170.74169
syc2194-m_at	421.3809855
syc2195-m_at	780.1241258
syc2196-h_at	1275.079176
syc2197-h_at	1112.894581
syc2198-h_at	4955.400328
syc2199-m_at	139.9762104
syc2200-m_at	671.0050211
syc2201-m_at	382.7717217
syc2202-m_at	332.4573543
syc2203-m_at	1907.111369
syc2204-m_at	5713.843759
syc2205-m_at	1521.271881
syc2206-m_at	951.6255448
syc2207-m_at	792.0034235
syc2208-m_at	411.9155179
syc2209-m_at	167.2134128
syc2210-m_at	98.48058924
syc2211-h_at	376.0869702
syc2212-m_at	179.0591497
syc2213-m_at	675.694825
syc2214-m_at	87.12456287
syc2215-m_at	566.6894558
syc2216-h_at	1402.430959
syc2217-m_at	330.1105877
syc2218-m_at	114.7209887
syc2219-h_at	447.2047912
syc2220-h_at	2066.816087
syc2221-h_at	3971.604436
syc2222-m_at	1214.105266
syc2223-h_at	358.6479761
syc2224-h_at	81.28438182
syc2225-h_at	158.922075
syc2226-m_at	986.4709523
syc2227-m_at	399.12292
syc2228-m_at	971.0836214
syc2229-m_at	6920.234252
syc2230-m_at	651.0962957
syc2231-m_at	363.0655207
syc2232-m_at	235.8495638
syc2233-m_at	207.6699646
syc2234-m_at	1495.101412
syc2235-m_at	304.1682407
syc2236-m_at	211.6476528
syc2237-h_at	148.8727111
syc2238-h_at	48.25169731
syc2239-m_at	327.8899591
syc2240-m_at	401.4326348
syc2241-h_at	76.82283794
syc2242-h_at	63.04210522
syc2243-m_at	314.0551073
syc2244-h_at	204.931573
syc2245-h_at	474.6032665
syc2246-h_at	433.6404012
syc2247-h_at	3073.11304
syc2248-m_at	192.6943305
syc2249-m_at	703.4945687
syc2250-h_at	225.1324579
syc2251-h_at	5713.405314
syc2252-m_at	190.6912666
syc2253-h_at	35.19770284
syc2254-h_at	62.32391742
syc2255-h_at	104.2215793
syc2256-h_at	309.4230836
syc2257-h_at	636.2012779
syc2258-h_at	404.8986761
syc2259-m_at	98.62329689
syc2260-h_at	1418.274932
syc2261-m_at	2162.811516
syc2262-m_at	1028.678494
syc2263-m_at	1806.343232
syc2264-h_at	858.8482832
syc2265-m_at	351.6455105
syc2266-m_at	187.1086947
syc2267-h_at	271.8067099
syc2268-m_at	287.5887822
syc2269-m_at	511.3963414
syc2270-m_at	202.114377
syc2271-m_at	646.0966917
syc2272-m_at	1874.713472
syc2273-m_at	1331.735434
syc2274-h_at	313.1199412
syc2275-h_at	579.420608
syc2276-h_at	443.790702
syc2277-m_at	1775.28918
syc2278-m_at	2907.392381
syc2279-m_at	2856.849313
syc2280-h_at	573.3230104
syc2281-h_at	2077.721922
syc2282-h_at	2113.763061
syc2283-m_at	255.3271216
syc2284-h_at	593.7739805
syc2285-m_at	1149.342083
syc2286-m_at	1189.18068
syc2287-h_at	605.1483084
syc2288-h_at	1802.770271
syc2289-m_at	5508.538538
syc2290-h_at	157.2046797
syc2291-m_at	144.8167535
syc2292-m_at	397.8248669
syc2293-m_at	152.7507103
syc2294-m_at	140.5589232
syc2295-m_at	68.00804987
syc2296-m_at	875.447788
syc2297-h_at	318.8349441
syc2298-h_at	484.2242842
syc2299-h_at	1370.779556
syc2300-m_at	60.19772044
syc2301-h_at	129.5054467
syc2302-h_at	534.0311523
syc2303-m_at	71.04610774
syc2305-m_at	1336.207627
syc2306-m_at	718.6604835
syc2307-m_at	150.6936639
syc2308-h_at	121.6409327
syc2309-h_at	2186.532098
syc2310-h_at	53.12323539
syc2311-h_at	180.6711051
syc2312-h_at	377.5656986
syc2313-m_at	437.4718798
syc2314-m_at	325.1618535
syc2315-h_at	228.0022486
syc2316-h_at	1610.423405
syc2317-h_at	1687.602083
syc2318-m_at	116.6974543
syc2319-h_at	78.09528746
syc2320-h_at	302.7113533
syc2321-h_at	178.7943765
syc2322-m_at	1069.450113
syc2323-m_at	1170.787674
syc2324-m_at	223.6439701
syc2325-h_at	1362.728081
syc2326-h_at	284.768268
syc2327-m_at	3183.088656
syc2328-m_at	1559.160457
syc2329-h_at	81.54510966
syc2330-h_at	66.22106746
syc2331-m_at	420.6705085
syc2332-h_at	113.8352958
syc2333-h_at	222.5956243
syc2334-h_at	2082.082452
syc2335-h_at	4538.914492
syc2336-h_at	7154.702604
syc2337-h_at	804.3073687
syc2338-m_at	176.0924652
syc2339-h_at	345.3838235
syc2340-h_at	390.0619404
syc2341-m_at	343.8110512
syc2342-m_at	221.5088284
syc2343-m_at	279.239332
syc2344-h_at	314.9962666
syc2345-h_at	291.1260636
syc2346-h_at	714.7586885
syc2347-h_at	1180.750537
syc2348-h_at	521.9191216
syc2349-m_at	926.7561563
syc2350-m_at	128.9897775
syc2351-h_at	1307.111871
syc2352-m_at	466.718625
syc2353-m_at	817.6202884
syc2354-m_at	411.5974146
syc2355-m_at	1007.142365
syc2356-m_at	3897.485503
syc2357-m_at	2594.049554
syc2358-m_at	1428.638637
syc2359-m_at	239.7282826
syc2360-m_at	211.0843335
syc2361-m_at	2871.300883
syc2362-m_at	199.7286692
syc2363-h_at	360.4502065
syc2364-h_at	1897.694862
syc2365-h_at	3803.069323
syc2366-m_at	1241.832847
syc2367-m_at	352.1121875
syc2368-h_at	331.2585765
syc2369-h_at	895.715661
syc2370-h_at	932.441967
syc2371-h_at	916.0707031
syc2372-h_at	1084.245136
syc2373-h_at	2418.999645
syc2374-m_at	482.9260817
syc2375-m_at	191.243933
syc2376-m_at	20.7188546
syc2377-h_at	506.8329817
syc2378-h_at	110.6363803
syc2379-h_at	283.6619122
syc2380-m_at	167.0932913
syc2381-m_at	241.6585525
syc2382-h_at	90.19102168
syc2383-m_at	171.6058838
syc2384-h_at	143.767486
syc2385-m_at	101.6487528
syc2386-m_at	442.4385092
syc2387-h_at	303.7917358
syc2388-m_at	2109.875554
syc2389-m_at	290.8197066
syc2390-m_at	280.2722882
syc2391-m_at	271.4696161
syc2392-m_at	206.3772397
syc2393-h_at	73.77603609
syc2394-h_at	250.2180583
syc2395-h_at	92.8956111
syc2396-h_at	1102.584116
syc2397-h_at	2983.456496
syc2398-m_at	149.2646798
syc2399-h_at	160.3599632
syc2400-h_at	273.7283955
syc2401-h_at	279.3181153
syc2402-h_at	5090.123209
syc2403-h_at	235.5164147
syc2404-m_at	259.0134598
syc2405-h_at	478.2133226
syc2406-m_at	210.0736251
syc2407-m_at	163.3198119
syc2408-h_at	154.786448
syc2409-m_at	98.10105301
syc2410-m_at	238.4718813
syc2411-h_at	418.4807477
syc2412-h_at	350.0129227
syc2413-m_at	110.8036346
syc2414-m_at	84.56657223
syc2415-h_at	54.21694643
syc2416-h_at	64.81280506
syc2417-h_at	167.2065053
syc2418-h_at	41.08567456
syc2419-h_at	31.76819631
syc2420-h_at	107.7838821
syc2421-h_at	756.6792517
syc2422-h_at	446.6046305
syc2423-h_at	265.0675576
syc2424-h_at	274.1041689
syc2425-h_at	321.6339242
syc2426-m_at	818.969999
syc2427-h_at	2449.159899
syc2428-m_at	1467.338062
syc2429-m_at	517.1130647
syc2430-m_at	263.5654739
syc2431-m_at	430.8431084
syc2432-m_at	1735.034953
syc2433-m_at	254.0195192
syc2434-h_at	1195.651873
syc2435-h_at	162.2704509
syc2436-h_at	189.2538315
syc2437-h_at	394.9850739
syc2438-h_at	417.021032
syc2439-m_at	473.8612747
syc2440-h_at	300.304549
syc2441-m_at	151.202646
syc2442-m_at	273.3670169
syc2443-h_at	299.7569813
syc2444-h_at	121.0862947
syc2445-h_at	618.6984569
syc2446-m_at	331.4649535
syc2447-m_at	1068.429152
syc2448-m_at	169.9716963
syc2449-m_at	96.31699211
syc2450-h_at	138.482375
syc2451-h_at	257.5368891
syc2452-m_at	336.8965144
syc2453-h_at	353.7286865
syc2454-m_at	350.6574295
syc2455-h_at	186.1957769
syc2456-h_at	1485.654769
syc2457-h_at	281.1157251
syc2458-h_at	273.0527894
syc2459-h_at	488.7786874
syc2460-h_at	124.2601115
syc2461-h_at	245.9270698
syc2462-h_at	165.0088112
syc2465-m_at	2146.955592
syc2466-m_at	188.6066202
syc2467-m_at	10060.30137
syc2468-m_at	426.4863371
syc2469-m_at	1135.32606
syc2470-m_at	226.4527699
syc2471-h_at	150.5175298
syc2472-h_at	124.96261
syc2473-h_at	266.6445739
syc2474-h_at	242.9245004
syc2475-h_at	170.3900869
syc2476-h_at	203.3492478
syc2477-h_at	2985.995574
syc2478-m_at	1620.867332
syc2479-h_at	126.0745812
syc2480-h_at	634.2871771
syc2481-m_at	2740.688094
syc2482-h_at	123.467073
syc2483-h_at	618.4400676
syc2484-m_at	424.4989527
syc2485-h_at	258.9153059
syc2486-h_at	819.9349546
syc2487-h_at	755.6437499
syc2488-h_at	1030.636483
syc2489-m_at	3464.484203
syc2490-m_at	106.3382753
syc2491-m_at	80.0311966
syc2492-m_at	155.3279509
syc2493-m_at	102.7021266
syc2494-m_at	288.0492865
syc2495-m_at	237.8466081
syc2496-h_at	285.7551781
syc2497-h_at	236.6854986
syc2498-h_at	646.5991557
syc2499-h_at	1324.339082
syc2500-h_at	6277.329315
syc2501-h_at	603.09592
syc2502-h_at	894.6845972
syc2503-m_at	405.1693051
syc2504-m_at	217.5389387
syc2505-m_at	88.58144523
syc2506-h_at	926.0459382
syc2507-h_at	1622.398404
syc2508-h_at	275.2576459
syc2509-h_at	1164.562007
syc2510-m_at	685.927568
syc2511-h_at	466.5569031
syc2512-h_at	613.8032798
syc2513-h_at	435.5994943
syc2514-m_at	697.0770504
syc2515-m_at	646.6802722
syc2516-m_at	1273.019355
syc2517-h_at	122.0627571
syc2518-h_at	269.6203144
syc2520-m_at	91.79651138
syc2521-h_at	670.4136348
syc2522-m_at	5262.297196
syc2523-m_at	2857.50276
syc2524-m_at	2888.222859
syc2525-m_at	3218.119012
syc2526-m_at	2447.105991
syc2527-m_at	2169.237896
syc2528-m_at	1807.139975
syc2529-m_at	452.2391225
syc2530-m_at	218.8437501
syc2531-h_at	379.2825809
syc2532-m_at	169.2205905
syc2533-h_at	88.09722585
syc2534-m_at	93.12144515
syc2535-m_at	54.64078444
syc2536-m_at	281.621344
syc2537-m_at	653.6305755
syc2538-m_at	518.0402681
syc2539-m_at	325.2905447
syc2540-m_at	9.567376944
syc2541-h_at	35.94413831
syc2542-h_at	50.35110587
